season,round,driver,driver_id,position,points,wins
2020,1,Kimi Räikkönen,raikkonen,14,0.0,0
2020,1,George Russell,russell,15,0.0,0
2020,1,Romain Grosjean,grosjean,16,0.0,0
2020,1,Kevin Magnussen,kevin_magnussen,17,0.0,0
2020,1,Lance Stroll,stroll,18,0.0,0
2020,1,Daniel Ricciardo,ricciardo,19,0.0,0
2020,1,Max Verstappen,max_verstappen,20,0.0,0
2020,2,Valtteri Bottas,bottas,1,43.0,1
2020,2,Lewis Hamilton,hamilton,2,37.0,1
2020,2,Lando Norris,norris,3,26.0,0
2020,2,Charles Leclerc,leclerc,4,18.0,0
2020,2,Sergio Pérez,perez,5,16.0,0
2020,2,Max Verstappen,max_verstappen,6,15.0,0
2020,2,Carlos Sainz,sainz,7,13.0,0
2020,2,Alexander Albon,albon,8,12.0,0
2020,2,Pierre Gasly,gasly,9,6.0,0
2020,2,Lance Stroll,stroll,10,6.0,0
2020,2,Esteban Ocon,ocon,11,4.0,0
2020,2,Daniel Ricciardo,ricciardo,12,4.0,0
2020,2,Antonio Giovinazzi,giovinazzi,13,2.0,0
2020,2,Daniil Kvyat,kvyat,14,1.0,0
2020,2,Sebastian Vettel,vettel,15,1.0,0
2020,2,Nicholas Latifi,latifi,16,0.0,0
2020,2,Kimi Räikkönen,raikkonen,17,0.0,0
2020,2,Kevin Magnussen,kevin_magnussen,18,0.0,0
2020,2,Romain Grosjean,grosjean,19,0.0,0
2020,2,George Russell,russell,20,0.0,0
2020,3,Lewis Hamilton,hamilton,1,63.0,2
2020,3,Valtteri Bottas,bottas,2,58.0,1
2020,3,Max Verstappen,max_verstappen,3,33.0,0
2020,3,Lando Norris,norris,4,26.0,0
2020,3,Alexander Albon,albon,5,22.0,0
2020,3,Sergio Pérez,perez,6,22.0,0
2020,3,Charles Leclerc,leclerc,7,18.0,0
2020,3,Lance Stroll,stroll,8,18.0,0
2020,3,Carlos Sainz,sainz,9,15.0,0
2020,3,Sebastian Vettel,vettel,10,9.0,0
2020,3,Daniel Ricciardo,ricciardo,11,8.0,0
2020,3,Pierre Gasly,gasly,12,6.0,0
2020,3,Esteban Ocon,ocon,13,4.0,0
2020,3,Antonio Giovinazzi,giovinazzi,14,2.0,0
2020,3,Daniil Kvyat,kvyat,15,1.0,0
2020,3,Kevin Magnussen,kevin_magnussen,16,1.0,0
2020,3,Kimi Räikkönen,raikkonen,17,0.0,0
2020,3,Nicholas Latifi,latifi,18,0.0,0
2020,3,Romain Grosjean,grosjean,19,0.0,0
2020,3,George Russell,russell,20,0.0,0
2020,4,Lewis Hamilton,hamilton,1,88.0,3
2020,4,Valtteri Bottas,bottas,2,58.0,1
2020,4,Max Verstappen,max_verstappen,3,52.0,0
2020,4,Lando Norris,norris,4,36.0,0
2020,4,Charles Leclerc,leclerc,5,33.0,0
2020,4,Alexander Albon,albon,6,26.0,0
2020,4,Sergio Pérez,perez,7,22.0,0
2020,4,Lance Stroll,stroll,8,20.0,0
2020,4,Daniel Ricciardo,ricciardo,9,20.0,0
2020,4,Carlos Sainz,sainz,10,15.0,0
2020,4,Esteban Ocon,ocon,11,12.0,0
2020,4,Pierre Gasly,gasly,12,12.0,0
2020,4,Sebastian Vettel,vettel,13,10.0,0
2020,4,Antonio Giovinazzi,giovinazzi,14,2.0,0
2020,4,Daniil Kvyat,kvyat,15,1.0,0
2020,4,Kevin Magnussen,kevin_magnussen,16,1.0,0
2020,4,Nicholas Latifi,latifi,17,0.0,0
2020,4,Kimi Räikkönen,raikkonen,18,0.0,0
2020,4,George Russell,russell,19,0.0,0
2020,4,Romain Grosjean,grosjean,20,0.0,0
2020,4,Nico Hülkenberg,hulkenberg,21,0.0,0
2020,5,Lewis Hamilton,hamilton,1,107.0,3
2020,5,Max Verstappen,max_verstappen,2,77.0,1
2020,5,Valtteri Bottas,bottas,3,73.0,1
2020,5,Charles Leclerc,leclerc,4,45.0,0
2020,5,Lando Norris,norris,5,38.0,0
2020,5,Alexander Albon,albon,6,36.0,0
2020,5,Lance Stroll,stroll,7,28.0,0
2020,5,Sergio Pérez,perez,8,22.0,0
2020,5,Daniel Ricciardo,ricciardo,9,20.0,0
2020,5,Esteban Ocon,ocon,10,16.0,0
2020,5,Carlos Sainz,sainz,11,15.0,0
2020,5,Pierre Gasly,gasly,12,12.0,0
2020,5,Sebastian Vettel,vettel,13,10.0,0
2020,5,Nico Hülkenberg,hulkenberg,14,6.0,0
2020,5,Antonio Giovinazzi,giovinazzi,15,2.0,0
2020,5,Daniil Kvyat,kvyat,16,2.0,0
2020,5,Kevin Magnussen,kevin_magnussen,17,1.0,0
2020,5,Kimi Räikkönen,raikkonen,18,0.0,0
2020,5,Nicholas Latifi,latifi,19,0.0,0
2020,5,George Russell,russell,20,0.0,0
2020,5,Romain Grosjean,grosjean,21,0.0,0
2020,6,Lewis Hamilton,hamilton,1,132.0,4
2020,6,Max Verstappen,max_verstappen,2,95.0,1
2020,6,Valtteri Bottas,bottas,3,89.0,1
2020,6,Charles Leclerc,leclerc,4,45.0,0
2020,6,Lance Stroll,stroll,5,40.0,0
2020,6,Alexander Albon,albon,6,40.0,0
2020,6,Lando Norris,norris,7,39.0,0
2020,6,Sergio Pérez,perez,8,32.0,0
2020,6,Carlos Sainz,sainz,9,23.0,0
2020,6,Daniel Ricciardo,ricciardo,10,20.0,0
2020,6,Sebastian Vettel,vettel,11,16.0,0
2020,6,Esteban Ocon,ocon,12,16.0,0
2020,6,Pierre Gasly,gasly,13,14.0,0
2020,6,Nico Hülkenberg,hulkenberg,14,6.0,0
2020,6,Antonio Giovinazzi,giovinazzi,15,2.0,0
2020,6,Daniil Kvyat,kvyat,16,2.0,0
2020,6,Kevin Magnussen,kevin_magnussen,17,1.0,0
2020,6,Kimi Räikkönen,raikkonen,18,0.0,0
2020,6,Nicholas Latifi,latifi,19,0.0,0
2020,6,George Russell,russell,20,0.0,0
2020,6,Romain Grosjean,grosjean,21,0.0,0
2020,7,Lewis Hamilton,hamilton,1,157.0,5
2020,7,Max Verstappen,max_verstappen,2,110.0,1
2020,7,Valtteri Bottas,bottas,3,107.0,1
2020,7,Alexander Albon,albon,4,48.0,0
2020,7,Charles Leclerc,leclerc,5,45.0,0
2020,7,Lando Norris,norris,6,45.0,0
2020,7,Lance Stroll,stroll,7,42.0,0
2020,7,Daniel Ricciardo,ricciardo,8,33.0,0
2020,7,Sergio Pérez,perez,9,33.0,0
2020,7,Esteban Ocon,ocon,10,26.0,0
2020,7,Carlos Sainz,sainz,11,23.0,0
2020,7,Pierre Gasly,gasly,12,18.0,0
2020,7,Sebastian Vettel,vettel,13,16.0,0
2020,7,Nico Hülkenberg,hulkenberg,14,6.0,0
2020,7,Antonio Giovinazzi,giovinazzi,15,2.0,0
2020,7,Daniil Kvyat,kvyat,16,2.0,0
2020,7,Kevin Magnussen,kevin_magnussen,17,1.0,0
2020,7,Kimi Räikkönen,raikkonen,18,0.0,0
2020,7,Nicholas Latifi,latifi,19,0.0,0
2020,7,George Russell,russell,20,0.0,0
2020,7,Romain Grosjean,grosjean,21,0.0,0
2020,8,Lewis Hamilton,hamilton,1,164.0,5
2020,8,Valtteri Bottas,bottas,2,117.0,1
2020,8,Max Verstappen,max_verstappen,3,110.0,1
2020,8,Lance Stroll,stroll,4,57.0,0
2020,8,Lando Norris,norris,5,57.0,0
2020,8,Alexander Albon,albon,6,48.0,0
2020,8,Charles Leclerc,leclerc,7,45.0,0
2020,8,Pierre Gasly,gasly,8,43.0,1
2020,8,Carlos Sainz,sainz,9,41.0,0
2020,8,Daniel Ricciardo,ricciardo,10,41.0,0
2020,8,Sergio Pérez,perez,11,34.0,0
2020,8,Esteban Ocon,ocon,12,30.0,0
2020,8,Sebastian Vettel,vettel,13,16.0,0
2020,8,Nico Hülkenberg,hulkenberg,14,6.0,0
2020,8,Daniil Kvyat,kvyat,15,4.0,0
2020,8,Antonio Giovinazzi,giovinazzi,16,2.0,0
2020,8,Kevin Magnussen,kevin_magnussen,17,1.0,0
2020,8,Nicholas Latifi,latifi,18,0.0,0
2020,8,Kimi Räikkönen,raikkonen,19,0.0,0
2020,8,Romain Grosjean,grosjean,20,0.0,0
2020,8,George Russell,russell,21,0.0,0
2020,9,Lewis Hamilton,hamilton,1,190.0,6
2020,9,Valtteri Bottas,bottas,2,135.0,1
2020,9,Max Verstappen,max_verstappen,3,110.0,1
2020,9,Lando Norris,norris,4,65.0,0
2020,9,Alexander Albon,albon,5,63.0,0
2020,9,Lance Stroll,stroll,6,57.0,0
2020,9,Daniel Ricciardo,ricciardo,7,53.0,0
2020,9,Charles Leclerc,leclerc,8,49.0,0
2020,9,Sergio Pérez,perez,9,44.0,0
2020,9,Pierre Gasly,gasly,10,43.0,1
2020,9,Carlos Sainz,sainz,11,41.0,0
2020,9,Esteban Ocon,ocon,12,30.0,0
2020,9,Sebastian Vettel,vettel,13,17.0,0
2020,9,Daniil Kvyat,kvyat,14,10.0,0
2020,9,Nico Hülkenberg,hulkenberg,15,6.0,0
2020,9,Kimi Räikkönen,raikkonen,16,2.0,0
2020,9,Antonio Giovinazzi,giovinazzi,17,2.0,0
2020,9,Kevin Magnussen,kevin_magnussen,18,1.0,0
2020,9,Nicholas Latifi,latifi,19,0.0,0
2020,9,George Russell,russell,20,0.0,0
2020,9,Romain Grosjean,grosjean,21,0.0,0
2020,10,Lewis Hamilton,hamilton,1,205.0,6
2020,10,Valtteri Bottas,bottas,2,161.0,2
2020,10,Max Verstappen,max_verstappen,3,128.0,1
2020,10,Lando Norris,norris,4,65.0,0
2020,10,Alexander Albon,albon,5,64.0,0
2020,10,Daniel Ricciardo,ricciardo,6,63.0,0
2020,10,Charles Leclerc,leclerc,7,57.0,0
2020,10,Lance Stroll,stroll,8,57.0,0
2020,10,Sergio Pérez,perez,9,56.0,0
2020,10,Pierre Gasly,gasly,10,45.0,1
2020,10,Carlos Sainz,sainz,11,41.0,0
2020,10,Esteban Ocon,ocon,12,36.0,0
2020,10,Sebastian Vettel,vettel,13,17.0,0
2020,10,Daniil Kvyat,kvyat,14,14.0,0
2020,10,Nico Hülkenberg,hulkenberg,15,6.0,0
2020,10,Kimi Räikkönen,raikkonen,16,2.0,0
2020,10,Antonio Giovinazzi,giovinazzi,17,2.0,0
2020,10,Kevin Magnussen,kevin_magnussen,18,1.0,0
2020,10,Nicholas Latifi,latifi,19,0.0,0
2020,10,George Russell,russell,20,0.0,0
2020,10,Romain Grosjean,grosjean,21,0.0,0
2020,11,Lewis Hamilton,hamilton,1,230.0,7
2020,11,Valtteri Bottas,bottas,2,161.0,2
2020,11,Max Verstappen,max_verstappen,3,147.0,1
2020,11,Daniel Ricciardo,ricciardo,4,78.0,0
2020,11,Sergio Pérez,perez,5,68.0,0
2020,11,Lando Norris,norris,6,65.0,0
2020,11,Alexander Albon,albon,7,64.0,0
2020,11,Charles Leclerc,leclerc,8,63.0,0
2020,11,Lance Stroll,stroll,9,57.0,0
2020,11,Pierre Gasly,gasly,10,53.0,1
2020,11,Carlos Sainz,sainz,11,51.0,0
2020,11,Esteban Ocon,ocon,12,36.0,0
2020,11,Sebastian Vettel,vettel,13,17.0,0
2020,11,Daniil Kvyat,kvyat,14,14.0,0
2020,11,Nico Hülkenberg,hulkenberg,15,10.0,0
2020,11,Antonio Giovinazzi,giovinazzi,16,3.0,0
2020,11,Kimi Räikkönen,raikkonen,17,2.0,0
2020,11,Romain Grosjean,grosjean,18,2.0,0
2020,11,Kevin Magnussen,kevin_magnussen,19,1.0,0
2020,11,Nicholas Latifi,latifi,20,0.0,0
2020,11,George Russell,russell,21,0.0,0
2020,12,Lewis Hamilton,hamilton,1,256.0,8
2020,12,Valtteri Bottas,bottas,2,179.0,2
2020,12,Max Verstappen,max_verstappen,3,162.0,1
2020,12,Daniel Ricciardo,ricciardo,4,80.0,0
2020,12,Charles Leclerc,leclerc,5,75.0,0
2020,12,Sergio Pérez,perez,6,74.0,0
2020,12,Lando Norris,norris,7,65.0,0
2020,12,Alexander Albon,albon,8,64.0,0
2020,12,Pierre Gasly,gasly,9,63.0,1
2020,12,Carlos Sainz,sainz,10,59.0,0
2020,12,Lance Stroll,stroll,11,57.0,0
2020,12,Esteban Ocon,ocon,12,40.0,0
2020,12,Sebastian Vettel,vettel,13,18.0,0
2020,12,Daniil Kvyat,kvyat,14,14.0,0
2020,12,Nico Hülkenberg,hulkenberg,15,10.0,0
2020,12,Antonio Giovinazzi,giovinazzi,16,3.0,0
2020,12,Kimi Räikkönen,raikkonen,17,2.0,0
2020,12,Romain Grosjean,grosjean,18,2.0,0
2020,12,Kevin Magnussen,kevin_magnussen,19,1.0,0
2020,12,Nicholas Latifi,latifi,20,0.0,0
2020,12,George Russell,russell,21,0.0,0
2020,13,Lewis Hamilton,hamilton,1,282.0,9
2020,13,Valtteri Bottas,bottas,2,197.0,2
2020,13,Max Verstappen,max_verstappen,3,162.0,1
2020,13,Daniel Ricciardo,ricciardo,4,95.0,0
2020,13,Charles Leclerc,leclerc,5,85.0,0
2020,13,Sergio Pérez,perez,6,82.0,0
2020,13,Lando Norris,norris,7,69.0,0
2020,13,Carlos Sainz,sainz,8,65.0,0
2020,13,Alexander Albon,albon,9,64.0,0
2020,13,Pierre Gasly,gasly,10,63.0,1
2020,13,Lance Stroll,stroll,11,57.0,0
2020,13,Esteban Ocon,ocon,12,40.0,0
2020,13,Daniil Kvyat,kvyat,13,26.0,0
2020,13,Sebastian Vettel,vettel,14,18.0,0
2020,13,Nico Hülkenberg,hulkenberg,15,10.0,0
2020,13,Kimi Räikkönen,raikkonen,16,4.0,0
2020,13,Antonio Giovinazzi,giovinazzi,17,4.0,0
2020,13,Romain Grosjean,grosjean,18,2.0,0
2020,13,Kevin Magnussen,kevin_magnussen,19,1.0,0
2020,13,Nicholas Latifi,latifi,20,0.0,0
2020,13,George Russell,russell,21,0.0,0
2020,14,Lewis Hamilton,hamilton,1,307.0,10
2020,14,Valtteri Bottas,bottas,2,197.0,2
2020,14,Max Verstappen,max_verstappen,3,170.0,1
2020,14,Sergio Pérez,perez,4,100.0,0
2020,14,Charles Leclerc,leclerc,5,97.0,0
2020,14,Daniel Ricciardo,ricciardo,6,96.0,0
2020,14,Carlos Sainz,sainz,7,75.0,0
2020,14,Lando Norris,norris,8,74.0,0
2020,14,Alexander Albon,albon,9,70.0,0
2020,14,Pierre Gasly,gasly,10,63.0,1
2020,14,Lance Stroll,stroll,11,59.0,0
2020,14,Esteban Ocon,ocon,12,40.0,0
2020,14,Sebastian Vettel,vettel,13,33.0,0
2020,14,Daniil Kvyat,kvyat,14,26.0,0
2020,14,Nico Hülkenberg,hulkenberg,15,10.0,0
2020,14,Kimi Räikkönen,raikkonen,16,4.0,0
2020,14,Antonio Giovinazzi,giovinazzi,17,4.0,0
2020,14,Romain Grosjean,grosjean,18,2.0,0
2020,14,Kevin Magnussen,kevin_magnussen,19,1.0,0
2020,14,Nicholas Latifi,latifi,20,0.0,0
2020,14,George Russell,russell,21,0.0,0
2020,15,Lewis Hamilton,hamilton,1,332.0,11
2020,15,Valtteri Bottas,bottas,2,201.0,2
2020,15,Max Verstappen,max_verstappen,3,189.0,1
2020,15,Daniel Ricciardo,ricciardo,4,102.0,0
2020,15,Sergio Pérez,perez,5,100.0,0
2020,15,Charles Leclerc,leclerc,6,98.0,0
2020,15,Lando Norris,norris,7,86.0,0
2020,15,Carlos Sainz,sainz,8,85.0,0
2020,15,Alexander Albon,albon,9,85.0,0
2020,15,Pierre Gasly,gasly,10,71.0,1
2020,15,Lance Stroll,stroll,11,59.0,0
2020,15,Esteban Ocon,ocon,12,42.0,0
2020,15,Sebastian Vettel,vettel,13,33.0,0
2020,15,Daniil Kvyat,kvyat,14,26.0,0
2020,15,Nico Hülkenberg,hulkenberg,15,10.0,0
2020,15,Kimi Räikkönen,raikkonen,16,4.0,0
2020,15,Antonio Giovinazzi,giovinazzi,17,4.0,0
2020,15,Romain Grosjean,grosjean,18,2.0,0
2020,15,Kevin Magnussen,kevin_magnussen,19,1.0,0
2020,15,Nicholas Latifi,latifi,20,0.0,0
2020,15,George Russell,russell,21,0.0,0
2020,16,Lewis Hamilton,hamilton,1,332.0,11
2020,16,Valtteri Bottas,bottas,2,205.0,2
2020,16,Max Verstappen,max_verstappen,3,189.0,1
2020,16,Sergio Pérez,perez,4,125.0,1
2020,16,Daniel Ricciardo,ricciardo,5,112.0,0
2020,16,Charles Leclerc,leclerc,6,98.0,0
2020,16,Carlos Sainz,sainz,7,97.0,0
2020,16,Alexander Albon,albon,8,93.0,0
2020,16,Lando Norris,norris,9,87.0,0
2020,16,Lance Stroll,stroll,10,74.0,0
2020,16,Pierre Gasly,gasly,11,71.0,1
2020,16,Esteban Ocon,ocon,12,60.0,0
2020,16,Sebastian Vettel,vettel,13,33.0,0
2020,16,Daniil Kvyat,kvyat,14,32.0,0
2020,16,Nico Hülkenberg,hulkenberg,15,10.0,0
2020,16,Kimi Räikkönen,raikkonen,16,4.0,0
2020,16,Antonio Giovinazzi,giovinazzi,17,4.0,0
2020,16,George Russell,russell,18,3.0,0
2020,16,Romain Grosjean,grosjean,19,2.0,0
2020,16,Kevin Magnussen,kevin_magnussen,20,1.0,0
2020,16,Nicholas Latifi,latifi,21,0.0,0
2020,16,Jack Aitken,aitken,22,0.0,0
2020,16,Pietro Fittipaldi,pietro_fittipaldi,23,0.0,0
2020,17,Lewis Hamilton,hamilton,1,347.0,11
2020,17,Valtteri Bottas,bottas,2,223.0,2
2020,17,Max Verstappen,max_verstappen,3,214.0,2
2020,17,Sergio Pérez,perez,4,125.0,1
2020,17,Daniel Ricciardo,ricciardo,5,119.0,0
2020,17,Carlos Sainz,sainz,6,105.0,0
2020,17,Alexander Albon,albon,7,105.0,0
2020,17,Charles Leclerc,leclerc,8,98.0,0
2020,17,Lando Norris,norris,9,97.0,0
2020,17,Pierre Gasly,gasly,10,75.0,1
2020,17,Lance Stroll,stroll,11,75.0,0
2020,17,Esteban Ocon,ocon,12,62.0,0
2020,17,Sebastian Vettel,vettel,13,33.0,0
2020,17,Daniil Kvyat,kvyat,14,32.0,0
2020,17,Nico Hülkenberg,hulkenberg,15,10.0,0
2020,17,Kimi Räikkönen,raikkonen,16,4.0,0
2020,17,Antonio Giovinazzi,giovinazzi,17,4.0,0
2020,17,George Russell,russell,18,3.0,0
2020,17,Romain Grosjean,grosjean,19,2.0,0
2020,17,Kevin Magnussen,kevin_magnussen,20,1.0,0
2020,17,Nicholas Latifi,latifi,21,0.0,0
2020,17,Jack Aitken,aitken,22,0.0,0
2020,17,Pietro Fittipaldi,pietro_fittipaldi,23,0.0,0
2021,1,Lewis Hamilton,hamilton,1,25.0,1
2021,1,Max Verstappen,max_verstappen,2,18.0,0
2021,1,Valtteri Bottas,bottas,3,16.0,0
2021,1,Lando Norris,norris,4,12.0,0
2021,1,Sergio Pérez,perez,5,10.0,0
2021,1,Charles Leclerc,leclerc,6,8.0,0
2021,1,Daniel Ricciardo,ricciardo,7,6.0,0
2021,1,Carlos Sainz,sainz,8,4.0,0
2021,1,Yuki Tsunoda,tsunoda,9,2.0,0
2021,1,Lance Stroll,stroll,10,1.0,0
2021,1,Kimi Räikkönen,raikkonen,11,0.0,0
2021,1,Antonio Giovinazzi,giovinazzi,12,0.0,0
2021,1,Esteban Ocon,ocon,13,0.0,0
2021,1,George Russell,russell,14,0.0,0
2021,1,Sebastian Vettel,vettel,15,0.0,0
2021,1,Mick Schumacher,mick_schumacher,16,0.0,0
2021,1,Pierre Gasly,gasly,17,0.0,0
2021,1,Nicholas Latifi,latifi,18,0.0,0
2021,1,Fernando Alonso,alonso,19,0.0,0
2021,1,Nikita Mazepin,mazepin,20,0.0,0
2021,2,Lewis Hamilton,hamilton,1,44.0,1
2021,2,Max Verstappen,max_verstappen,2,43.0,1
2021,2,Lando Norris,norris,3,27.0,0
2021,2,Charles Leclerc,leclerc,4,20.0,0
2021,2,Valtteri Bottas,bottas,5,16.0,0
2021,2,Carlos Sainz,sainz,6,14.0,0
2021,2,Daniel Ricciardo,ricciardo,7,14.0,0
2021,2,Sergio Pérez,perez,8,10.0,0
2021,2,Pierre Gasly,gasly,9,6.0,0
2021,2,Lance Stroll,stroll,10,5.0,0
2021,2,Yuki Tsunoda,tsunoda,11,2.0,0
2021,2,Esteban Ocon,ocon,12,2.0,0
2021,2,Fernando Alonso,alonso,13,1.0,0
2021,2,Kimi Räikkönen,raikkonen,14,0.0,0
2021,2,Antonio Giovinazzi,giovinazzi,15,0.0,0
2021,2,George Russell,russell,16,0.0,0
2021,2,Sebastian Vettel,vettel,17,0.0,0
2021,2,Mick Schumacher,mick_schumacher,18,0.0,0
2021,2,Nikita Mazepin,mazepin,19,0.0,0
2021,2,Nicholas Latifi,latifi,20,0.0,0
2021,3,Lewis Hamilton,hamilton,1,69.0,2
2021,3,Max Verstappen,max_verstappen,2,61.0,1
2021,3,Lando Norris,norris,3,37.0,0
2021,3,Valtteri Bottas,bottas,4,32.0,0
2021,3,Charles Leclerc,leclerc,5,28.0,0
2021,3,Sergio Pérez,perez,6,22.0,0
2021,3,Daniel Ricciardo,ricciardo,7,16.0,0
2021,3,Carlos Sainz,sainz,8,14.0,0
2021,3,Esteban Ocon,ocon,9,8.0,0
2021,3,Pierre Gasly,gasly,10,7.0,0
2021,3,Lance Stroll,stroll,11,5.0,0
2021,3,Fernando Alonso,alonso,12,5.0,0
2021,3,Yuki Tsunoda,tsunoda,13,2.0,0
2021,3,Kimi Räikkönen,raikkonen,14,0.0,0
2021,3,Antonio Giovinazzi,giovinazzi,15,0.0,0
2021,3,Sebastian Vettel,vettel,16,0.0,0
2021,3,George Russell,russell,17,0.0,0
2021,3,Mick Schumacher,mick_schumacher,18,0.0,0
2021,3,Nikita Mazepin,mazepin,19,0.0,0
2021,3,Nicholas Latifi,latifi,20,0.0,0
2021,4,Lewis Hamilton,hamilton,1,94.0,3
2021,4,Max Verstappen,max_verstappen,2,80.0,1
2021,4,Valtteri Bottas,bottas,3,47.0,0
2021,4,Lando Norris,norris,4,41.0,0
2021,4,Charles Leclerc,leclerc,5,40.0,0
2021,4,Sergio Pérez,perez,6,32.0,0
2021,4,Daniel Ricciardo,ricciardo,7,24.0,0
2021,4,Carlos Sainz,sainz,8,20.0,0
2021,4,Esteban Ocon,ocon,9,10.0,0
2021,4,Pierre Gasly,gasly,10,8.0,0
2021,4,Lance Stroll,stroll,11,5.0,0
2021,4,Fernando Alonso,alonso,12,5.0,0
2021,4,Yuki Tsunoda,tsunoda,13,2.0,0
2021,4,Kimi Räikkönen,raikkonen,14,0.0,0
2021,4,Antonio Giovinazzi,giovinazzi,15,0.0,0
2021,4,Sebastian Vettel,vettel,16,0.0,0
2021,4,George Russell,russell,17,0.0,0
2021,4,Mick Schumacher,mick_schumacher,18,0.0,0
2021,4,Nicholas Latifi,latifi,19,0.0,0
2021,4,Nikita Mazepin,mazepin,20,0.0,0
2021,5,Max Verstappen,max_verstappen,1,105.0,2
2021,5,Lewis Hamilton,hamilton,2,101.0,3
2021,5,Lando Norris,norris,3,56.0,0
2021,5,Valtteri Bottas,bottas,4,47.0,0
2021,5,Sergio Pérez,perez,5,44.0,0
2021,5,Charles Leclerc,leclerc,6,40.0,0
2021,5,Carlos Sainz,sainz,7,38.0,0
2021,5,Daniel Ricciardo,ricciardo,8,24.0,0
2021,5,Pierre Gasly,gasly,9,16.0,0
2021,5,Esteban Ocon,ocon,10,12.0,0
2021,5,Sebastian Vettel,vettel,11,10.0,0
2021,5,Lance Stroll,stroll,12,9.0,0
2021,5,Fernando Alonso,alonso,13,5.0,0
2021,5,Yuki Tsunoda,tsunoda,14,2.0,0
2021,5,Antonio Giovinazzi,giovinazzi,15,1.0,0
2021,5,Kimi Räikkönen,raikkonen,16,0.0,0
2021,5,George Russell,russell,17,0.0,0
2021,5,Nicholas Latifi,latifi,18,0.0,0
2021,5,Mick Schumacher,mick_schumacher,19,0.0,0
2021,5,Nikita Mazepin,mazepin,20,0.0,0
2021,6,Max Verstappen,max_verstappen,1,105.0,2
2021,6,Lewis Hamilton,hamilton,2,101.0,3
2021,6,Sergio Pérez,perez,3,69.0,1
2021,6,Lando Norris,norris,4,66.0,0
2021,6,Charles Leclerc,leclerc,5,52.0,0
2021,6,Valtteri Bottas,bottas,6,47.0,0
2021,6,Carlos Sainz,sainz,7,42.0,0
2021,6,Pierre Gasly,gasly,8,31.0,0
2021,6,Sebastian Vettel,vettel,9,28.0,0
2021,6,Daniel Ricciardo,ricciardo,10,26.0,0
2021,6,Fernando Alonso,alonso,11,13.0,0
2021,6,Esteban Ocon,ocon,12,12.0,0
2021,6,Lance Stroll,stroll,13,9.0,0
2021,6,Yuki Tsunoda,tsunoda,14,8.0,0
2021,6,Kimi Räikkönen,raikkonen,15,1.0,0
2021,6,Antonio Giovinazzi,giovinazzi,16,1.0,0
2021,6,Mick Schumacher,mick_schumacher,17,0.0,0
2021,6,George Russell,russell,18,0.0,0
2021,6,Nikita Mazepin,mazepin,19,0.0,0
2021,6,Nicholas Latifi,latifi,20,0.0,0
2021,7,Max Verstappen,max_verstappen,1,131.0,3
2021,7,Lewis Hamilton,hamilton,2,119.0,3
2021,7,Sergio Pérez,perez,3,84.0,1
2021,7,Lando Norris,norris,4,76.0,0
2021,7,Valtteri Bottas,bottas,5,59.0,0
2021,7,Charles Leclerc,leclerc,6,52.0,0
2021,7,Carlos Sainz,sainz,7,42.0,0
2021,7,Pierre Gasly,gasly,8,37.0,0
2021,7,Daniel Ricciardo,ricciardo,9,34.0,0
2021,7,Sebastian Vettel,vettel,10,30.0,0
2021,7,Fernando Alonso,alonso,11,17.0,0
2021,7,Esteban Ocon,ocon,12,12.0,0
2021,7,Lance Stroll,stroll,13,10.0,0
2021,7,Yuki Tsunoda,tsunoda,14,8.0,0
2021,7,Kimi Räikkönen,raikkonen,15,1.0,0
2021,7,Antonio Giovinazzi,giovinazzi,16,1.0,0
2021,7,George Russell,russell,17,0.0,0
2021,7,Mick Schumacher,mick_schumacher,18,0.0,0
2021,7,Nikita Mazepin,mazepin,19,0.0,0
2021,7,Nicholas Latifi,latifi,20,0.0,0
2021,8,Max Verstappen,max_verstappen,1,156.0,4
2021,8,Lewis Hamilton,hamilton,2,138.0,3
2021,8,Sergio Pérez,perez,3,96.0,1
2021,8,Lando Norris,norris,4,86.0,0
2021,8,Valtteri Bottas,bottas,5,74.0,0
2021,8,Charles Leclerc,leclerc,6,58.0,0
2021,8,Carlos Sainz,sainz,7,50.0,0
2021,8,Pierre Gasly,gasly,8,37.0,0
2021,8,Daniel Ricciardo,ricciardo,9,34.0,0
2021,8,Sebastian Vettel,vettel,10,30.0,0
2021,8,Fernando Alonso,alonso,11,19.0,0
2021,8,Lance Stroll,stroll,12,14.0,0
2021,8,Esteban Ocon,ocon,13,12.0,0
2021,8,Yuki Tsunoda,tsunoda,14,9.0,0
2021,8,Kimi Räikkönen,raikkonen,15,1.0,0
2021,8,Antonio Giovinazzi,giovinazzi,16,1.0,0
2021,8,George Russell,russell,17,0.0,0
2021,8,Mick Schumacher,mick_schumacher,18,0.0,0
2021,8,Nikita Mazepin,mazepin,19,0.0,0
2021,8,Nicholas Latifi,latifi,20,0.0,0
2021,9,Max Verstappen,max_verstappen,1,182.0,5
2021,9,Lewis Hamilton,hamilton,2,150.0,3
2021,9,Sergio Pérez,perez,3,104.0,1
2021,9,Lando Norris,norris,4,101.0,0
2021,9,Valtteri Bottas,bottas,5,92.0,0
2021,9,Charles Leclerc,leclerc,6,62.0,0
2021,9,Carlos Sainz,sainz,7,60.0,0
2021,9,Daniel Ricciardo,ricciardo,8,40.0,0
2021,9,Pierre Gasly,gasly,9,39.0,0
2021,9,Sebastian Vettel,vettel,10,30.0,0
